"TIMESTAMP"	"EVENT"	"LOCUS.0"	"LOCUS"	"LOCUS.ORIG"	"NUMBER"	"UID"	"ORIGIN"	"SRC"	"COMMENT"	"DB.OPERATOR"
"2021-01-27 11:20:00"	"detected"	"Dagestan"	"Dagestan"	"Республика Дагестан"	102	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Tomsk"	"Tomsk"	"Томская область"	102	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Kurgan"	"Kurgan"	"Курганская область"	100	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Sevastopol"	"Sevastopol"	"Севастополь"	96	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Amur region"	"Amur region"	"Амурская область"	95	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Chuvashia"	"Chuvashia"	"Республика Чувашия"	93	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Nalchik"	"Nalchik"	"Кабардино-Балкарская Республика"	89	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Kazan"	"Kazan"	"Республика Татарстан"	84	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Mordovia"	"Mordovia"	"Республика Мордовия"	79	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Kalmykia"	"Kalmykia"	"Республика Калмыкия"	74	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Karachay-Cherkessia"	"Karachay-Cherkessia"	"Карачаево-Черкесская Республика"	72	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Yamalo-Nenets AO"	"Yamalo-Nenets AO"	"Ямало-Ненецкий автономный округ"	72	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"N. Ossetia-Alania"	"N. Ossetia-Alania"	"Республика Северная Осетия — Алания"	70	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Kamchatka"	"Kamchatka"	"Камчатский край"	65	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Pskov"	"Pskov"	"Псковская область"	63	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Adygea"	"Adygea"	"Республика Адыгея"	48	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Mari El"	"Mari El"	"Республика Марий Эл"	44	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Khakassia"	"Khakassia"	"Республика Хакасия"	43	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Ingushetia"	"Ingushetia"	"Республика Ингушетия"	40	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Kostroma"	"Kostroma"	"Костромская область"	38	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Chechen rep."	"Chechen rep."	"Чеченская Республика"	32	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Altay rep."	"Altay rep."	"Республика Алтай"	22	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Magadan"	"Magadan"	"Магаданская область"	21	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Birobidzhan"	"Birobidzhan"	"Еврейская автономная область"	18	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Tyva"	"Tyva"	"Республика Тыва"	10	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Nenets AO"	"Nenets AO"	"Ненецкий автономный округ"	8	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"detected"	"Chukotka"	"Chukotka"	"Чукотский автономный округ"	5	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Moscow"	"Moscow"	"Москва"	5924	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"St. Petersburg"	"St. Petersburg"	"Санкт-Петербург"	5795	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Moscow"	"Moscow region"	"Московская область"	1100	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Cheliabinsk"	"Cheliabinsk"	"Челябинская область "	448	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Ivanovo"	"Ivanovo"	"Ивановская область"	413	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Crimea [annex.]"	"Crimea [annex.]"	"Республика Крым"	393	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Ekaterinburg"	"Ekaterinburg"	"Свердловская область"	379	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Chita"	"Chita"	"Забайкальский край"	376	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Irkutsk"	"Irkutsk"	"Иркутская область"	369	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Perm krai"	"Perm krai"	"Пермский край"	361	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Murmansk"	"Murmansk"	"Мурманская область"	356	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Rostov-on-Don"	"Rostov-on-Don"	"Ростовская область"	351	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Smolensk"	"Smolensk"	"Смоленская область"	318	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Khabarovsk"	"Khabarovsk"	"Хабаровский край"	309	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Saratov"	"Saratov"	"Саратовская область"	298	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Arkhangelsk"	"Arkhangelsk"	"Архангельская область"	290	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Krasnoyarsk"	"Krasnoyarsk"	"Красноярский край"	287	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Voronezh"	"Voronezh"	"Воронежская область"	281	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Kirov"	"Kirov"	"Кировская область"	279	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Nizhnii Novgorod"	"Nizhnii Novgorod"	"Нижегородская область"	274	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Vologda"	"Vologda"	"Вологодская область"	267	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Samara"	"Samara"	"Самарская область"	263	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Karelia"	"Karelia"	"Республика Карелия"	250	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Khanty-Mansiisk"	"Khanty-Mansiisk"	"Ханты-Мансийский АО"	250	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Krasnodar"	"Krasnodar"	"Краснодарский край"	249	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Tver"	"Tver"	"Тверская область"	249	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Vladivostok"	"Vladivostok"	"Приморский край"	247	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Volgograd"	"Volgograd"	"Волгоградская область"	234	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Pskov"	"Pskov"	"Псковская область"	234	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Yakutsk"	"Yakutsk"	"Республика Саха (Якутия)"	233	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Ulianovsk"	"Ulianovsk"	"Ульяновская область"	233	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Novgorod"	"Novgorod"	"Новгородская область"	231	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Tambov"	"Tambov"	"Тамбовская область"	216	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Stavropol"	"Stavropol"	"Ставропольский край"	212	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Novosibirsk"	"Novosibirsk"	"Новосибирская область"	208	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Belgorod"	"Belgorod"	"Белгородская область"	199	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Omsk"	"Omsk"	"Омская область"	198	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Buryatia"	"Buryatia"	"Республика Бурятия"	198	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Yamalo-Nenets AO"	"Yamalo-Nenets AO"	"Ямало-Ненецкий автономный округ"	197	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Tula"	"Tula"	"Тульская область"	194	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"St. Petersburg"	"Leningrad region"	"Ленинградская область"	182	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Udmurtia"	"Udmurtia"	"Удмуртская Республика"	178	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Kemerovo"	"Kemerovo"	"Кемеровская область"	177	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Penza"	"Penza"	"Пензенская область"	177	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Yaroslavl"	"Yaroslavl"	"Ярославская область"	176	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Bashkortostan"	"Bashkortostan"	"Республика Башкортостан"	172	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Briansk"	"Briansk"	"Брянская область"	166	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Orenburg"	"Orenburg"	"Оренбургская область"	165	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Komi"	"Komi"	"Республика Коми"	157	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Kursk"	"Kursk"	"Курская область"	146	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Chechen rep."	"Chechen rep."	"Чеченская Республика"	145	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Tiumen"	"Tiumen"	"Тюменская область"	144	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Lipetsk"	"Lipetsk"	"Липецкая область"	143	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Orel"	"Orel"	"Орловская область"	141	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Kalmykia"	"Kalmykia"	"Республика Калмыкия"	139	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Kaliningrad"	"Kaliningrad"	"Калининградская область"	137	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Kaluga"	"Kaluga"	"Калужская область"	137	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Tomsk"	"Tomsk"	"Томская область"	132	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Amur region"	"Amur region"	"Амурская область"	131	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Vladimir"	"Vladimir"	"Владимирская область"	129	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Kostroma"	"Kostroma"	"Костромская область"	122	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Altay krai"	"Altay krai"	"Алтайский край"	119	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Dagestan"	"Dagestan"	"Республика Дагестан"	113	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Chuvashia"	"Chuvashia"	"Республика Чувашия"	108	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Khakassia"	"Khakassia"	"Республика Хакасия"	102	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Ryazan"	"Ryazan"	"Рязанская область"	101	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Kazan"	"Kazan"	"Республика Татарстан"	98	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Astrakhan"	"Astrakhan"	"Астраханская область"	96	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Kurgan"	"Kurgan"	"Курганская область"	92	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Sakhalin"	"Sakhalin"	"Сахалинская область"	92	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Sevastopol"	"Sevastopol"	"Севастополь"	89	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Mordovia"	"Mordovia"	"Республика Мордовия"	84	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Nalchik"	"Nalchik"	"Кабардино-Балкарская Республика"	78	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Adygea"	"Adygea"	"Республика Адыгея"	68	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Kamchatka"	"Kamchatka"	"Камчатский край"	67	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"N. Ossetia-Alania"	"N. Ossetia-Alania"	"Республика Северная Осетия — Алания"	67	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Karachay-Cherkessia"	"Karachay-Cherkessia"	"Карачаево-Черкесская Республика"	44	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Mari El"	"Mari El"	"Республика Марий Эл"	42	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Magadan"	"Magadan"	"Магаданская область"	26	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Birobidzhan"	"Birobidzhan"	"Еврейская автономная область"	25	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Ingushetia"	"Ingushetia"	"Республика Ингушетия"	18	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Altay rep."	"Altay rep."	"Республика Алтай"	15	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Tyva"	"Tyva"	"Республика Тыва"	9	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Chukotka"	"Chukotka"	"Чукотский автономный округ"	6	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
"2021-01-27 11:20:00"	"recovered"	"Nenets AO"	"Nenets AO"	"Ненецкий автономный округ"	4	NA	NA	"https://стопкоронавирус.рф/ robot-trimmed and post-processed"	NA	"Alexei Kouprianov"
