"TIMESTAMP"	"STATUS"	"REGION"	"NUMBER"
"2020-06-14 10:45:00"	"recovered"	"Республика Саха (Якутия)"	36
"2020-06-14 10:45:00"	"recovered"	"Республика Северная Осетия — Алания"	22
"2020-06-14 10:45:00"	"recovered"	"Республика Татарстан"	3
"2020-06-14 10:45:00"	"recovered"	"Республика Тыва"	8
"2020-06-14 10:45:00"	"recovered"	"Республика Хакасия"	8
"2020-06-14 10:45:00"	"recovered"	"Республика Чувашия"	51
"2020-06-14 10:45:00"	"recovered"	"Ростовская область"	56
"2020-06-14 10:45:00"	"recovered"	"Рязанская область"	21
"2020-06-14 10:45:00"	"recovered"	"Самарская область"	42
"2020-06-14 10:45:00"	"recovered"	"Санкт-Петербург"	116
"2020-06-14 10:45:00"	"recovered"	"Саратовская область"	38
"2020-06-14 10:45:00"	"recovered"	"Сахалинская область"	0
"2020-06-14 10:45:00"	"recovered"	"Свердловская область"	123
"2020-06-14 10:45:00"	"recovered"	"Севастополь"	0
"2020-06-14 10:45:00"	"recovered"	"Смоленская область"	47
"2020-06-14 10:45:00"	"recovered"	"Ставропольский край"	33
"2020-06-14 10:45:00"	"recovered"	"Тамбовская область"	24
"2020-06-14 10:45:00"	"recovered"	"Тверская область"	26
"2020-06-14 10:45:00"	"recovered"	"Томская область"	23
"2020-06-14 10:45:00"	"recovered"	"Тульская область"	36
"2020-06-14 10:45:00"	"recovered"	"Тюменская область"	17
"2020-06-14 10:45:00"	"recovered"	"Удмуртская Республика"	2
"2020-06-14 10:45:00"	"recovered"	"Ульяновская область"	20
"2020-06-14 10:45:00"	"recovered"	"Хабаровский край"	3
"2020-06-14 10:45:00"	"recovered"	"Ханты-Мансийский АО"	142
"2020-06-14 10:45:00"	"recovered"	"Челябинская область "	90
"2020-06-14 10:45:00"	"recovered"	"Чеченская Республика"	5
"2020-06-14 10:45:00"	"recovered"	"Чукотский автономный округ"	6
"2020-06-14 10:45:00"	"recovered"	"Ямало-Ненецкий автономный округ"	5
"2020-06-14 10:45:00"	"recovered"	"Ярославская область"	20
"2020-06-14 10:45:00"	"deceased"	"Алтайский край"	0
"2020-06-14 10:45:00"	"deceased"	"Амурская область"	1
"2020-06-14 10:45:00"	"deceased"	"Архангельская область"	3
"2020-06-14 10:45:00"	"deceased"	"Астраханская область"	0
"2020-06-14 10:45:00"	"deceased"	"Белгородская область"	2
"2020-06-14 10:45:00"	"deceased"	"Брянская область"	0
"2020-06-14 10:45:00"	"deceased"	"Владимирская область"	0
"2020-06-14 10:45:00"	"deceased"	"Волгоградская область"	0
"2020-06-14 10:45:00"	"deceased"	"Вологодская область"	0
"2020-06-14 10:45:00"	"deceased"	"Воронежская область"	1
"2020-06-14 10:45:00"	"deceased"	"Еврейская автономная область"	0
"2020-06-14 10:45:00"	"deceased"	"Забайкальский край"	0
"2020-06-14 10:45:00"	"deceased"	"Ивановская область"	0
"2020-06-14 10:45:00"	"deceased"	"Иркутская область"	0
"2020-06-14 10:45:00"	"deceased"	"Кабардино-Балкарская Республика"	3
"2020-06-14 10:45:00"	"deceased"	"Калининградская область"	0
"2020-06-14 10:45:00"	"deceased"	"Калужская область"	0
"2020-06-14 10:45:00"	"deceased"	"Камчатский край"	0
"2020-06-14 10:45:00"	"deceased"	"Карачаево-Черкесская Республика"	0
"2020-06-14 10:45:00"	"deceased"	"Кемеровская область"	0
"2020-06-14 10:45:00"	"deceased"	"Кировская область"	1
"2020-06-14 10:45:00"	"deceased"	"Костромская область"	0
"2020-06-14 10:45:00"	"deceased"	"Краснодарский край"	2
"2020-06-14 10:45:00"	"deceased"	"Красноярский край"	0
"2020-06-14 10:45:00"	"deceased"	"Курганская область"	0
"2020-06-14 10:45:00"	"deceased"	"Курская область"	2
"2020-06-14 10:45:00"	"deceased"	"Ленинградская область"	0
"2020-06-14 10:45:00"	"deceased"	"Липецкая область"	0
"2020-06-14 10:45:00"	"deceased"	"Магаданская область"	0
"2020-06-14 10:45:00"	"deceased"	"Москва"	50
"2020-06-14 10:45:00"	"deceased"	"Московская область"	0
"2020-06-14 10:45:00"	"deceased"	"Мурманская область"	0
"2020-06-14 10:45:00"	"deceased"	"Ненецкий автономный округ"	0
"2020-06-14 10:45:00"	"deceased"	"Нижегородская область"	3
"2020-06-14 10:45:00"	"deceased"	"Новгородская область"	0
"2020-06-14 10:45:00"	"deceased"	"Новосибирская область"	2
"2020-06-14 10:45:00"	"deceased"	"Омская область"	0
"2020-06-14 10:45:00"	"deceased"	"Оренбургская область"	0
"2020-06-14 10:45:00"	"deceased"	"Орловская область"	0
"2020-06-14 10:45:00"	"deceased"	"Пензенская область"	1
"2020-06-14 10:45:00"	"deceased"	"Пермский край"	0
"2020-06-14 10:45:00"	"deceased"	"Приморский край"	0
"2020-06-14 10:45:00"	"deceased"	"Псковская область"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Адыгея"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Алтай"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Башкортостан"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Бурятия"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Дагестан"	3
"2020-06-14 10:45:00"	"deceased"	"Республика Ингушетия"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Калмыкия"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Карелия"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Коми"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Крым"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Марий Эл"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Мордовия"	1
"2020-06-14 10:45:00"	"deceased"	"Республика Саха (Якутия)"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Северная Осетия — Алания"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Татарстан"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Тыва"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Хакасия"	0
"2020-06-14 10:45:00"	"deceased"	"Республика Чувашия"	0
"2020-06-14 10:45:00"	"deceased"	"Ростовская область"	2
"2020-06-14 10:45:00"	"deceased"	"Рязанская область"	0
"2020-06-14 10:45:00"	"deceased"	"Самарская область"	3
"2020-06-14 10:45:00"	"deceased"	"Санкт-Петербург"	28
"2020-06-14 10:45:00"	"deceased"	"Саратовская область"	0
"2020-06-14 10:45:00"	"deceased"	"Сахалинская область"	0
"2020-06-14 10:45:00"	"deceased"	"Свердловская область"	0
"2020-06-14 10:45:00"	"deceased"	"Севастополь"	0
"2020-06-14 10:45:00"	"deceased"	"Смоленская область"	0
"2020-06-14 10:45:00"	"deceased"	"Ставропольский край"	1
"2020-06-14 10:45:00"	"deceased"	"Тамбовская область"	0
"2020-06-14 10:45:00"	"deceased"	"Тверская область"	0
"2020-06-14 10:45:00"	"deceased"	"Томская область"	0
"2020-06-14 10:45:00"	"deceased"	"Тульская область"	2
"2020-06-14 10:45:00"	"deceased"	"Тюменская область"	1
"2020-06-14 10:45:00"	"deceased"	"Удмуртская Республика"	0
"2020-06-14 10:45:00"	"deceased"	"Ульяновская область"	2
"2020-06-14 10:45:00"	"deceased"	"Хабаровский край"	0
"2020-06-14 10:45:00"	"deceased"	"Ханты-Мансийский АО"	1
"2020-06-14 10:45:00"	"deceased"	"Челябинская область "	3
"2020-06-14 10:45:00"	"deceased"	"Чеченская Республика"	0
"2020-06-14 10:45:00"	"deceased"	"Чукотский автономный округ"	0
"2020-06-14 10:45:00"	"deceased"	"Ямало-Ненецкий автономный округ"	1
"2020-06-14 10:45:00"	"deceased"	"Ярославская область"	0
