"TIMESTAMP"	"STATUS"	"REGION"	"NUMBER"
"2020-10-24 10:30:00"	"recovered"	"Республика Дагестан"	95
"2020-10-24 10:30:00"	"recovered"	"Республика Ингушетия"	22
"2020-10-24 10:30:00"	"recovered"	"Республика Калмыкия"	120
"2020-10-24 10:30:00"	"recovered"	"Республика Карелия"	67
"2020-10-24 10:30:00"	"recovered"	"Республика Коми"	116
"2020-10-24 10:30:00"	"recovered"	"Республика Крым"	110
"2020-10-24 10:30:00"	"recovered"	"Республика Марий Эл"	54
"2020-10-24 10:30:00"	"recovered"	"Республика Мордовия"	59
"2020-10-24 10:30:00"	"recovered"	"Республика Саха (Якутия)"	74
"2020-10-24 10:30:00"	"recovered"	"Республика Северная Осетия — Алания"	9
"2020-10-24 10:30:00"	"recovered"	"Республика Татарстан"	24
"2020-10-24 10:30:00"	"recovered"	"Республика Тыва"	129
"2020-10-24 10:30:00"	"recovered"	"Республика Хакасия"	92
"2020-10-24 10:30:00"	"recovered"	"Республика Чувашия"	58
"2020-10-24 10:30:00"	"recovered"	"Ростовская область"	324
"2020-10-24 10:30:00"	"recovered"	"Рязанская область"	54
"2020-10-24 10:30:00"	"recovered"	"Самарская область"	294
"2020-10-24 10:30:00"	"recovered"	"Санкт-Петербург"	401
"2020-10-24 10:30:00"	"recovered"	"Саратовская область"	114
"2020-10-24 10:30:00"	"recovered"	"Сахалинская область"	153
"2020-10-24 10:30:00"	"recovered"	"Свердловская область"	253
"2020-10-24 10:30:00"	"recovered"	"Севастополь"	38
"2020-10-24 10:30:00"	"recovered"	"Смоленская область"	46
"2020-10-24 10:30:00"	"recovered"	"Ставропольский край"	202
"2020-10-24 10:30:00"	"recovered"	"Тамбовская область"	76
"2020-10-24 10:30:00"	"recovered"	"Тверская область"	51
"2020-10-24 10:30:00"	"recovered"	"Томская область"	76
"2020-10-24 10:30:00"	"recovered"	"Тульская область"	69
"2020-10-24 10:30:00"	"recovered"	"Тюменская область"	59
"2020-10-24 10:30:00"	"recovered"	"Удмуртская Республика"	139
"2020-10-24 10:30:00"	"recovered"	"Ульяновская область"	92
"2020-10-24 10:30:00"	"recovered"	"Хабаровский край"	119
"2020-10-24 10:30:00"	"recovered"	"Ханты-Мансийский АО"	115
"2020-10-24 10:30:00"	"recovered"	"Челябинская область "	35
"2020-10-24 10:30:00"	"recovered"	"Чеченская Республика"	5
"2020-10-24 10:30:00"	"recovered"	"Чукотский автономный округ"	3
"2020-10-24 10:30:00"	"recovered"	"Ямало-Ненецкий автономный округ"	65
"2020-10-24 10:30:00"	"recovered"	"Ярославская область"	112
"2020-10-24 10:30:00"	"deceased"	"Алтайский край"	8
"2020-10-24 10:30:00"	"deceased"	"Амурская область"	0
"2020-10-24 10:30:00"	"deceased"	"Архангельская область"	6
"2020-10-24 10:30:00"	"deceased"	"Астраханская область"	1
"2020-10-24 10:30:00"	"deceased"	"Белгородская область"	0
"2020-10-24 10:30:00"	"deceased"	"Брянская область"	2
"2020-10-24 10:30:00"	"deceased"	"Владимирская область"	0
"2020-10-24 10:30:00"	"deceased"	"Волгоградская область"	2
"2020-10-24 10:30:00"	"deceased"	"Вологодская область"	0
"2020-10-24 10:30:00"	"deceased"	"Воронежская область"	5
"2020-10-24 10:30:00"	"deceased"	"Еврейская автономная область"	3
"2020-10-24 10:30:00"	"deceased"	"Забайкальский край"	5
"2020-10-24 10:30:00"	"deceased"	"Ивановская область"	1
"2020-10-24 10:30:00"	"deceased"	"Иркутская область"	8
"2020-10-24 10:30:00"	"deceased"	"Кабардино-Балкарская Республика"	2
"2020-10-24 10:30:00"	"deceased"	"Калининградская область"	0
"2020-10-24 10:30:00"	"deceased"	"Калужская область"	0
"2020-10-24 10:30:00"	"deceased"	"Камчатский край"	0
"2020-10-24 10:30:00"	"deceased"	"Карачаево-Черкесская Республика"	0
"2020-10-24 10:30:00"	"deceased"	"Кемеровская область"	6
"2020-10-24 10:30:00"	"deceased"	"Кировская область"	1
"2020-10-24 10:30:00"	"deceased"	"Костромская область"	0
"2020-10-24 10:30:00"	"deceased"	"Краснодарский край"	6
"2020-10-24 10:30:00"	"deceased"	"Красноярский край"	5
"2020-10-24 10:30:00"	"deceased"	"Курганская область"	3
"2020-10-24 10:30:00"	"deceased"	"Курская область"	1
"2020-10-24 10:30:00"	"deceased"	"Ленинградская область"	0
"2020-10-24 10:30:00"	"deceased"	"Липецкая область"	1
"2020-10-24 10:30:00"	"deceased"	"Магаданская область"	1
"2020-10-24 10:30:00"	"deceased"	"Москва"	63
"2020-10-24 10:30:00"	"deceased"	"Московская область"	10
"2020-10-24 10:30:00"	"deceased"	"Мурманская область"	4
"2020-10-24 10:30:00"	"deceased"	"Ненецкий автономный округ"	0
"2020-10-24 10:30:00"	"deceased"	"Нижегородская область"	10
"2020-10-24 10:30:00"	"deceased"	"Новгородская область"	0
"2020-10-24 10:30:00"	"deceased"	"Новосибирская область"	5
"2020-10-24 10:30:00"	"deceased"	"Омская область"	5
"2020-10-24 10:30:00"	"deceased"	"Оренбургская область"	2
"2020-10-24 10:30:00"	"deceased"	"Орловская область"	2
"2020-10-24 10:30:00"	"deceased"	"Пензенская область"	3
"2020-10-24 10:30:00"	"deceased"	"Пермский край"	4
"2020-10-24 10:30:00"	"deceased"	"Приморский край"	1
"2020-10-24 10:30:00"	"deceased"	"Псковская область"	0
"2020-10-24 10:30:00"	"deceased"	"Республика Адыгея"	2
"2020-10-24 10:30:00"	"deceased"	"Республика Алтай"	0
"2020-10-24 10:30:00"	"deceased"	"Республика Башкортостан"	1
"2020-10-24 10:30:00"	"deceased"	"Республика Бурятия"	0
"2020-10-24 10:30:00"	"deceased"	"Республика Дагестан"	9
"2020-10-24 10:30:00"	"deceased"	"Республика Ингушетия"	1
"2020-10-24 10:30:00"	"deceased"	"Республика Калмыкия"	0
"2020-10-24 10:30:00"	"deceased"	"Республика Карелия"	0
"2020-10-24 10:30:00"	"deceased"	"Республика Коми"	7
"2020-10-24 10:30:00"	"deceased"	"Республика Крым"	1
"2020-10-24 10:30:00"	"deceased"	"Республика Марий Эл"	1
"2020-10-24 10:30:00"	"deceased"	"Республика Мордовия"	1
"2020-10-24 10:30:00"	"deceased"	"Республика Саха (Якутия)"	0
"2020-10-24 10:30:00"	"deceased"	"Республика Северная Осетия — Алания"	0
"2020-10-24 10:30:00"	"deceased"	"Республика Татарстан"	0
"2020-10-24 10:30:00"	"deceased"	"Республика Тыва"	1
"2020-10-24 10:30:00"	"deceased"	"Республика Хакасия"	0
"2020-10-24 10:30:00"	"deceased"	"Республика Чувашия"	2
"2020-10-24 10:30:00"	"deceased"	"Ростовская область"	15
"2020-10-24 10:30:00"	"deceased"	"Рязанская область"	1
"2020-10-24 10:30:00"	"deceased"	"Самарская область"	4
"2020-10-24 10:30:00"	"deceased"	"Санкт-Петербург"	37
"2020-10-24 10:30:00"	"deceased"	"Саратовская область"	1
"2020-10-24 10:30:00"	"deceased"	"Сахалинская область"	0
"2020-10-24 10:30:00"	"deceased"	"Свердловская область"	3
"2020-10-24 10:30:00"	"deceased"	"Севастополь"	1
"2020-10-24 10:30:00"	"deceased"	"Смоленская область"	2
"2020-10-24 10:30:00"	"deceased"	"Ставропольский край"	4
"2020-10-24 10:30:00"	"deceased"	"Тамбовская область"	0
"2020-10-24 10:30:00"	"deceased"	"Тверская область"	4
"2020-10-24 10:30:00"	"deceased"	"Томская область"	0
"2020-10-24 10:30:00"	"deceased"	"Тульская область"	2
"2020-10-24 10:30:00"	"deceased"	"Тюменская область"	3
"2020-10-24 10:30:00"	"deceased"	"Удмуртская Республика"	9
"2020-10-24 10:30:00"	"deceased"	"Ульяновская область"	0
"2020-10-24 10:30:00"	"deceased"	"Хабаровский край"	0
"2020-10-24 10:30:00"	"deceased"	"Ханты-Мансийский АО"	2
"2020-10-24 10:30:00"	"deceased"	"Челябинская область "	4
"2020-10-24 10:30:00"	"deceased"	"Чеченская Республика"	0
"2020-10-24 10:30:00"	"deceased"	"Чукотский автономный округ"	0
"2020-10-24 10:30:00"	"deceased"	"Ямало-Ненецкий автономный округ"	0
"2020-10-24 10:30:00"	"deceased"	"Ярославская область"	2
