"TIMESTAMP"	"STATUS"	"REGION"	"NUMBER"
"2020-10-23 10:40:00"	"detected"	"Алтайский край"	204
"2020-10-23 10:40:00"	"detected"	"Амурская область"	106
"2020-10-23 10:40:00"	"detected"	"Архангельская область"	263
"2020-10-23 10:40:00"	"detected"	"Астраханская область"	102
"2020-10-23 10:40:00"	"detected"	"Белгородская область"	98
"2020-10-23 10:40:00"	"detected"	"Брянская область"	138
"2020-10-23 10:40:00"	"detected"	"Владимирская область"	85
"2020-10-23 10:40:00"	"detected"	"Волгоградская область"	192
"2020-10-23 10:40:00"	"detected"	"Вологодская область"	92
"2020-10-23 10:40:00"	"detected"	"Воронежская область"	256
"2020-10-23 10:40:00"	"detected"	"Еврейская автономная область"	63
"2020-10-23 10:40:00"	"detected"	"Забайкальский край"	219
"2020-10-23 10:40:00"	"detected"	"Ивановская область"	107
"2020-10-23 10:40:00"	"detected"	"Иркутская область"	195
"2020-10-23 10:40:00"	"detected"	"Кабардино-Балкарская Республика"	93
"2020-10-23 10:40:00"	"detected"	"Калининградская область"	85
"2020-10-23 10:40:00"	"detected"	"Калужская область"	98
"2020-10-23 10:40:00"	"detected"	"Камчатский край"	51
"2020-10-23 10:40:00"	"detected"	"Карачаево-Черкесская Республика"	86
"2020-10-23 10:40:00"	"detected"	"Кемеровская область"	175
"2020-10-23 10:40:00"	"detected"	"Кировская область"	139
"2020-10-23 10:40:00"	"detected"	"Костромская область"	101
"2020-10-23 10:40:00"	"detected"	"Краснодарский край"	112
"2020-10-23 10:40:00"	"detected"	"Красноярский край"	259
"2020-10-23 10:40:00"	"detected"	"Курганская область"	77
"2020-10-23 10:40:00"	"detected"	"Курская область"	103
"2020-10-23 10:40:00"	"detected"	"Ленинградская область"	133
"2020-10-23 10:40:00"	"detected"	"Липецкая область"	80
"2020-10-23 10:40:00"	"detected"	"Магаданская область"	45
"2020-10-23 10:40:00"	"detected"	"Москва"	5478
"2020-10-23 10:40:00"	"detected"	"Московская область"	472
"2020-10-23 10:40:00"	"detected"	"Мурманская область"	180
"2020-10-23 10:40:00"	"detected"	"Ненецкий автономный округ"	5
"2020-10-23 10:40:00"	"detected"	"Нижегородская область"	366
"2020-10-23 10:40:00"	"detected"	"Новгородская область"	75
"2020-10-23 10:40:00"	"detected"	"Новосибирская область"	175
