"TIMESTAMP"	"STATUS"	"REGION"	"NUMBER"
"2020-11-02 10:50:00"	"recovered"	"Республика Калмыкия"	233
"2020-11-02 10:50:00"	"recovered"	"Республика Карелия"	10
"2020-11-02 10:50:00"	"recovered"	"Республика Коми"	18
"2020-11-02 10:50:00"	"recovered"	"Республика Крым"	51
"2020-11-02 10:50:00"	"recovered"	"Республика Марий Эл"	11
"2020-11-02 10:50:00"	"recovered"	"Республика Мордовия"	60
"2020-11-02 10:50:00"	"recovered"	"Республика Саха (Якутия)"	84
"2020-11-02 10:50:00"	"recovered"	"Республика Северная Осетия — Алания"	0
"2020-11-02 10:50:00"	"recovered"	"Республика Татарстан"	38
"2020-11-02 10:50:00"	"recovered"	"Республика Тыва"	87
"2020-11-02 10:50:00"	"recovered"	"Республика Хакасия"	142
"2020-11-02 10:50:00"	"recovered"	"Республика Чувашия"	17
"2020-11-02 10:50:00"	"recovered"	"Ростовская область"	195
"2020-11-02 10:50:00"	"recovered"	"Рязанская область"	58
"2020-11-02 10:50:00"	"recovered"	"Самарская область"	54
"2020-11-02 10:50:00"	"recovered"	"Санкт-Петербург"	449
"2020-11-02 10:50:00"	"recovered"	"Саратовская область"	113
"2020-11-02 10:50:00"	"recovered"	"Сахалинская область"	26
"2020-11-02 10:50:00"	"recovered"	"Свердловская область"	280
"2020-11-02 10:50:00"	"recovered"	"Севастополь"	7
"2020-11-02 10:50:00"	"recovered"	"Смоленская область"	5
"2020-11-02 10:50:00"	"recovered"	"Ставропольский край"	142
"2020-11-02 10:50:00"	"recovered"	"Тамбовская область"	30
"2020-11-02 10:50:00"	"recovered"	"Тверская область"	83
"2020-11-02 10:50:00"	"recovered"	"Томская область"	80
"2020-11-02 10:50:00"	"recovered"	"Тульская область"	80
"2020-11-02 10:50:00"	"recovered"	"Тюменская область"	69
"2020-11-02 10:50:00"	"recovered"	"Удмуртская Республика"	215
"2020-11-02 10:50:00"	"recovered"	"Ульяновская область"	35
"2020-11-02 10:50:00"	"recovered"	"Хабаровский край"	65
"2020-11-02 10:50:00"	"recovered"	"Ханты-Мансийский АО"	95
"2020-11-02 10:50:00"	"recovered"	"Челябинская область "	209
"2020-11-02 10:50:00"	"recovered"	"Чеченская Республика"	5
"2020-11-02 10:50:00"	"recovered"	"Чукотский автономный округ"	0
"2020-11-02 10:50:00"	"recovered"	"Ямало-Ненецкий автономный округ"	75
"2020-11-02 10:50:00"	"recovered"	"Ярославская область"	42
"2020-11-02 10:50:00"	"deceased"	"Алтайский край"	8
"2020-11-02 10:50:00"	"deceased"	"Амурская область"	0
"2020-11-02 10:50:00"	"deceased"	"Архангельская область"	0
"2020-11-02 10:50:00"	"deceased"	"Астраханская область"	2
"2020-11-02 10:50:00"	"deceased"	"Белгородская область"	0
"2020-11-02 10:50:00"	"deceased"	"Брянская область"	0
"2020-11-02 10:50:00"	"deceased"	"Владимирская область"	0
"2020-11-02 10:50:00"	"deceased"	"Волгоградская область"	3
"2020-11-02 10:50:00"	"deceased"	"Вологодская область"	0
"2020-11-02 10:50:00"	"deceased"	"Воронежская область"	0
"2020-11-02 10:50:00"	"deceased"	"Еврейская автономная область"	0
"2020-11-02 10:50:00"	"deceased"	"Забайкальский край"	5
"2020-11-02 10:50:00"	"deceased"	"Ивановская область"	0
"2020-11-02 10:50:00"	"deceased"	"Иркутская область"	7
"2020-11-02 10:50:00"	"deceased"	"Кабардино-Балкарская Республика"	3
"2020-11-02 10:50:00"	"deceased"	"Калининградская область"	0
"2020-11-02 10:50:00"	"deceased"	"Калужская область"	0
"2020-11-02 10:50:00"	"deceased"	"Камчатский край"	0
"2020-11-02 10:50:00"	"deceased"	"Карачаево-Черкесская Республика"	0
"2020-11-02 10:50:00"	"deceased"	"Кемеровская область"	0
"2020-11-02 10:50:00"	"deceased"	"Кировская область"	1
"2020-11-02 10:50:00"	"deceased"	"Костромская область"	3
"2020-11-02 10:50:00"	"deceased"	"Краснодарский край"	7
"2020-11-02 10:50:00"	"deceased"	"Красноярский край"	9
"2020-11-02 10:50:00"	"deceased"	"Курганская область"	0
"2020-11-02 10:50:00"	"deceased"	"Курская область"	0
"2020-11-02 10:50:00"	"deceased"	"Ленинградская область"	0
"2020-11-02 10:50:00"	"deceased"	"Липецкая область"	1
"2020-11-02 10:50:00"	"deceased"	"Магаданская область"	0
"2020-11-02 10:50:00"	"deceased"	"Москва"	53
"2020-11-02 10:50:00"	"deceased"	"Московская область"	10
"2020-11-02 10:50:00"	"deceased"	"Мурманская область"	3
"2020-11-02 10:50:00"	"deceased"	"Ненецкий автономный округ"	0
"2020-11-02 10:50:00"	"deceased"	"Нижегородская область"	12
"2020-11-02 10:50:00"	"deceased"	"Новгородская область"	0
"2020-11-02 10:50:00"	"deceased"	"Новосибирская область"	6
"2020-11-02 10:50:00"	"deceased"	"Омская область"	5
"2020-11-02 10:50:00"	"deceased"	"Оренбургская область"	0
"2020-11-02 10:50:00"	"deceased"	"Орловская область"	1
"2020-11-02 10:50:00"	"deceased"	"Пензенская область"	2
"2020-11-02 10:50:00"	"deceased"	"Пермский край"	3
"2020-11-02 10:50:00"	"deceased"	"Приморский край"	3
"2020-11-02 10:50:00"	"deceased"	"Псковская область"	0
"2020-11-02 10:50:00"	"deceased"	"Республика Адыгея"	0
"2020-11-02 10:50:00"	"deceased"	"Республика Алтай"	0
"2020-11-02 10:50:00"	"deceased"	"Республика Башкортостан"	1
"2020-11-02 10:50:00"	"deceased"	"Республика Бурятия"	10
"2020-11-02 10:50:00"	"deceased"	"Республика Дагестан"	3
"2020-11-02 10:50:00"	"deceased"	"Республика Ингушетия"	1
"2020-11-02 10:50:00"	"deceased"	"Республика Калмыкия"	0
"2020-11-02 10:50:00"	"deceased"	"Республика Карелия"	3
"2020-11-02 10:50:00"	"deceased"	"Республика Коми"	0
"2020-11-02 10:50:00"	"deceased"	"Республика Крым"	0
"2020-11-02 10:50:00"	"deceased"	"Республика Марий Эл"	0
"2020-11-02 10:50:00"	"deceased"	"Республика Мордовия"	0
"2020-11-02 10:50:00"	"deceased"	"Республика Саха (Якутия)"	10
"2020-11-02 10:50:00"	"deceased"	"Республика Северная Осетия — Алания"	0
"2020-11-02 10:50:00"	"deceased"	"Республика Татарстан"	0
"2020-11-02 10:50:00"	"deceased"	"Республика Тыва"	0
"2020-11-02 10:50:00"	"deceased"	"Республика Хакасия"	7
"2020-11-02 10:50:00"	"deceased"	"Республика Чувашия"	3
"2020-11-02 10:50:00"	"deceased"	"Ростовская область"	11
"2020-11-02 10:50:00"	"deceased"	"Рязанская область"	0
"2020-11-02 10:50:00"	"deceased"	"Самарская область"	0
"2020-11-02 10:50:00"	"deceased"	"Санкт-Петербург"	1
"2020-11-02 10:50:00"	"deceased"	"Саратовская область"	2
"2020-11-02 10:50:00"	"deceased"	"Сахалинская область"	0
"2020-11-02 10:50:00"	"deceased"	"Свердловская область"	7
"2020-11-02 10:50:00"	"deceased"	"Севастополь"	0
"2020-11-02 10:50:00"	"deceased"	"Смоленская область"	1
"2020-11-02 10:50:00"	"deceased"	"Ставропольский край"	1
"2020-11-02 10:50:00"	"deceased"	"Тамбовская область"	1
"2020-11-02 10:50:00"	"deceased"	"Тверская область"	0
"2020-11-02 10:50:00"	"deceased"	"Томская область"	0
"2020-11-02 10:50:00"	"deceased"	"Тульская область"	0
"2020-11-02 10:50:00"	"deceased"	"Тюменская область"	0
"2020-11-02 10:50:00"	"deceased"	"Удмуртская Республика"	12
"2020-11-02 10:50:00"	"deceased"	"Ульяновская область"	8
"2020-11-02 10:50:00"	"deceased"	"Хабаровский край"	2
"2020-11-02 10:50:00"	"deceased"	"Ханты-Мансийский АО"	4
"2020-11-02 10:50:00"	"deceased"	"Челябинская область "	0
"2020-11-02 10:50:00"	"deceased"	"Чеченская Республика"	0
"2020-11-02 10:50:00"	"deceased"	"Чукотский автономный округ"	0
"2020-11-02 10:50:00"	"deceased"	"Ямало-Ненецкий автономный округ"	0
"2020-11-02 10:50:00"	"deceased"	"Ярославская область"	3
